outer_code,rs,pval,npts
KT17,0.9232965722033976,7.666000623209633e-41,96
BH11,0.702934068510525,1.4228914145859664e-15,96
SK9,0.9280104180237692,4.3426661805287026e-42,96
WA5,0.938607052334465,3.12404375773394e-45,96
OL5,0.9650256214715511,1.8789081526973887e-56,96
L26,0.18185949953772138,0.07617409149052978,96
L31,0.9684744570698489,1.5455212476773613e-58,96
WA7,0.9669556017656015,1.3628362319363053e-57,96
DN15,0.8475213143638817,1.3330537704843602e-27,96
BD15,0.9445865015486627,2.905681476723332e-47,96
CV5,0.9633475539258063,1.6360441791594988e-55,96
IP32,-0.4512015632523208,3.955957654879708e-06,96
SS11,0.6239081991428721,6.503798575724095e-11,89
SE24,0.11387214854030409,0.26929086061847,96
BS27,0.8992897656490557,1.57581438951185e-35,96
DA11,0.685205784456848,1.359480268360985e-14,96
CT20,0.9109018336930345,6.544278756220966e-38,96
OX3,0.9364573903945328,1.4980668917600044e-44,96
OX18,0.9145015960389633,1.0251829399662627e-38,96
TS27,0.720927079094913,1.2072888996336692e-16,96
BB2,0.9810869013703744,7.667429011587589e-69,96
L37,0.9367621777952482,1.2035468940049165e-44,96
NE1,0.9704346296200155,7.910558128442253e-60,96
S4,0.6482225841145676,9.349732125690466e-13,96
BD23,0.9517075326800878,5.334237333281945e-50,96
B15,0.5711930780125827,1.2235898274452057e-09,96
DE11,0.9681863042070428,2.354702192177276e-58,96
NR2,0.9654365534442992,1.0882874492153606e-56,96
LN8,0.8633314570043488,1.1391188922520043e-29,96
LE3,0.9507967674931486,1.2569573169396189e-49,96
LE6,0.2803423286908235,0.005666025578914375,96
SY4,0.8834176071508758,1.0496198124567236e-32,96
E16,0.4735826476434242,1.097701069093194e-06,96
E14,-0.6769037728823892,3.7066215864195235e-14,96
NW10,0.6342412981525167,3.994764336280987e-12,96
SE16,0.43939363134434267,7.507776508710235e-06,96
BA21,0.5277423573387392,3.292577367944554e-08,96
EX6,0.9471949321732613,3.200821467182874e-48,96
CT13,0.8963524476437329,5.676928640972466e-35,96
CT19,0.9287947756224489,2.6429222648126647e-42,96
BN41,0.842645378703392,5.198130279734906e-27,96
BN14,-0.20583567331890126,0.044225219278145295,96
GU6,0.8242563604479547,5.976223796809783e-25,96
TN34,-0.5267538000371502,3.529933023681751e-08,96
GU18,0.27827345134056963,0.006046633437619618,96
RG10,0.9688744197927507,8.559058241479514e-59,96
TS10,0.9448585516939496,2.3201894575062326e-47,96
M26,0.9012897080264558,6.436089452538334e-36,96
L18,0.8542697583407873,1.8703749000068155e-28,96
NE62,0.9558844494209903,8.362376555669542e-52,96
NE61,0.9307071714214242,7.686576585485177e-43,96
S74,0.9444508503891563,3.249314211201512e-47,96
WF17,0.9454068209344975,1.4691324131234667e-47,96
CV4,-0.3007128665222279,0.002910792110853256,96
RM4,0.5558325732423551,4.136451016010975e-09,96
AL1,0.7463693924979334,2.6038476813649433e-18,96
WD4,0.892150016695376,3.3272564315253748e-34,96
PE20,0.5270351406708141,3.460770362652957e-08,96
EX33,0.9319432838155277,3.394856648595668e-43,96
CR6,0.8304483502790584,1.2891155528761094e-25,96
SL1,0.03701945252183121,0.7202786032249446,96
TS28,0.7668547711658631,8.380708435074746e-20,96
M9,0.9345587114527062,5.719364079453229e-44,96
SR3,0.9583659738456283,5.826067492965053e-53,96
CV10,0.9368603118623796,1.1213794696335414e-44,96
WV14,0.9626657895145803,3.829965250493702e-55,96
NG8,0.9629571853864201,2.667816478604791e-55,96
NG11,0.9750165325691627,3.2097908766070076e-63,96
NG9,0.9750403560359368,3.0707126872698015e-63,96
DE24,0.9410172767045072,5.0290847449160295e-46,96
CM5,0.8313041370428419,1.0377960323174472e-25,96
WV7,0.8601082061278966,3.152258436650154e-29,96
TF12,0.230613706213487,0.023789838705032137,96
SW15,0.9362240400215677,1.7701050803387598e-44,96
SN8,0.8407162483214878,8.793375122947622e-27,96
BS25,0.9269717033173599,8.310797909136672e-42,96
DT9,0.911733685762375,4.2942918500809923e-38,96
BA10,0.9303115998100846,9.952319444731313e-43,96
EX8,0.9651923846694105,1.506623757786536e-56,96
RH13,0.7199612041199462,1.3849540592472508e-16,96
KT16,0.8568618556164175,8.567051694316474e-29,96
BL4,0.9749047057965016,3.9493885372936786e-63,96
DN1,0.9511455663594345,9.069858047268016e-50,96
LS29,0.2823898859441299,0.00531042799873637,96
WF11,0.9459301813170727,9.455696359883134e-48,96
CV36,0.8360871464910742,3.0188318114370915e-26,96
WR10,0.9806731667369958,2.1002562243579563e-68,96
B17,0.933219387218079,1.4366524199026747e-43,96
IP12,0.9501721069615214,2.241661626321942e-49,96
NR6,0.8747447923472167,2.4868272500989502e-31,96
NG32,0.8765668253178289,1.3046424159444943e-31,96
N9,0.19398794065208058,0.05824892140354695,96
DA14,0.03381829282644704,0.7435897514558438,96
BR1,0.9437701565781228,5.669637925938022e-47,96
TW2,0.38256280918006236,0.00011975087819549867,96
BS16,0.9311444055043627,5.767002609107682e-43,96
TR2,0.9016410683557613,5.48836629137086e-36,96
TQ7,0.9151868704495701,7.13719839078101e-39,96
TN37,0.7878047957865673,1.7009638800941466e-21,96
RG31,0.7221581635954581,1.0126340017055845e-16,96
HP19,-0.3500049191721954,0.0004728813604028813,96
PO16,0.9439389573209476,4.941786000393141e-47,96
OX16,0.7801637311109949,7.403882089794869e-21,96
SR7,0.673575762132276,5.490988496706751e-14,96
SR8,0.8046894607497461,5.262438205000572e-23,96
M3,-0.54047150846356,1.3167350900346843e-08,96
L4,0.9653822937165462,1.170098842123806e-56,96
YO22,0.530181040812614,2.770420128215262e-08,96
LS19,0.9587072274648638,3.9882804016923463e-53,96
WF4,0.9681456087211782,2.4981904614798346e-58,96
B49,0.8321654687977831,8.332732257951843e-26,96
B29,0.9327708297201018,1.947441570498933e-43,96
DY4,0.9572698849625082,1.9269003786958167e-52,96
WS1,0.7677260951071924,7.185232140820843e-20,96
DE55,0.8916192175503911,4.1383248166169604e-34,96
MK41,0.7087571284920726,6.536191583318441e-16,96
ST14,0.9358442193511493,2.3193683128489266e-44,96
N7,0.6012927823528558,9.297043731380383e-11,96
E12,0.02715131622168666,0.7928657926229741,96
W8,0.23072409746220998,0.02372097484429648,96
GU7,0.9718622724292437,7.982412362763474e-61,96
HP14,0.9397469421685959,1.3293807575213784e-45,96
M25,0.9649914712960579,1.9655628253276225e-56,96
NE25,0.9495338644031348,4.017607940896194e-49,96
CA1,0.8758567131833479,1.6795832841225544e-31,96
DN32,0.960969108984558,2.9748205443429263e-54,96
S20,0.955883300544252,8.372396884680141e-52,96
B97,0.9480795189059519,1.4767330520195596e-48,96
B11,0.9195805417397859,6.493531504292817e-40,96
IP27,0.8354224332663721,3.5924580187686924e-26,96
WD18,0.7512632515781635,1.1811324618633688e-18,96
TF1,0.9002014421581793,1.0501532698029368e-35,96
SE14,0.9066392653630808,5.322964113193972e-37,96
SM4,0.3990626255066037,5.6389896648398133e-05,96
BS8,0.8828514755458762,1.3003131236479866e-32,96
PL3,0.9303327197718958,9.816371944952146e-43,96
TA1,0.9649954558057637,1.9552543127989911e-56,96
BN43,0.8721673963030832,6.0892786806238314e-31,96
BN17,0.8993793880438985,1.5144445793752793e-35,96
RH15,0.93956617954278,1.523960641294621e-45,96
RG9,0.6362819353795326,3.2466440953008527e-12,96
RG29,0.6915528559592912,6.1731604159485234e-15,96
RG22,0.7711873033227095,3.8728156311837666e-20,96
SO15,0.9204296120215937,4.022185799952312e-40,96
CW11,0.9546108145351067,3.09422356880344e-51,96
HG5,0.9284113080705314,3.371565457180012e-42,96
B64,0.9443751110008367,3.4581397596116755e-47,96
CB22,-0.40222330746114415,4.859067702751765e-05,96
NR29,0.4070837276855569,3.853530221218071e-05,96
AL9,0.8328833623776545,6.933039269095483e-26,96
NG31,0.5622431124108224,2.5068800669793064e-09,96
TN24,0.8441824896919148,3.401936755963804e-27,96
GU25,0.220213712724109,0.03108983232299843,96
KT21,0.3982703376985434,5.852005794353521e-05,96
RG17,0.9123159293949384,3.1896669844324744e-38,96
SK12,0.7962641420223416,3.1057082268361773e-22,96
NE16,0.911002967490015,6.218888133127787e-38,96
OL4,0.9269147945376608,8.609264741528032e-42,96
L14,0.9529800764405177,1.5657716258485546e-50,96
DN8,0.9700110217587777,1.5289248204622723e-59,96
HX4,0.9404475263765977,7.797901004062676e-46,96
NR3,0.9670404949004421,1.209986607308086e-57,96
MK46,0.8943605645850629,1.3248094194032828e-34,96
WD24,0.3629413851403135,0.00027879369326218084,96
TF11,0.7326498319695186,2.1761665707105337e-17,96
SE17,0.7867072280907886,2.108884210504822e-21,96
BA2,0.9545949355553249,3.144362207423622e-51,96
TR9,0.938477348326328,3.4394445901007795e-45,96
TN6,0.7718139246864119,3.458836836385598e-20,96
GU35,0.586504418419228,3.4086088109655285e-10,96
BH8,0.9534222806730583,1.014562746190939e-50,96
DT4,0.26832113620487075,0.008212200328032356,96
BH1,-0.6609756789126555,2.324387712773508e-13,96
CH64,0.9589177680622893,3.151706520166412e-53,96
CH1,-0.420375080785707,2.006410045325311e-05,96
S62,0.9632588836547141,1.8290825109609372e-55,96
LS2,-0.44248567273714884,7.990831531458576e-06,94
DE7,0.9761563217511425,3.66962864562159e-64,96
SK17,0.9712650119488966,2.1132251492417684e-60,96
CB3,0.8867470222924191,2.9112240602566126e-33,96
NR15,0.8484439489951185,1.024929810915437e-27,96
EN9,0.9371464616497266,9.11846107245187e-45,96
WD23,-0.6886218814785188,8.91090692131375e-15,96
HA6,0.9126425639428092,2.6971255386290016e-38,96
BA15,0.8938740352699128,1.625297390044255e-34,96
PR4,0.9592406325845644,2.1913757842483427e-53,96
LA10,0.9554252498061934,1.346200998930641e-51,96
S60,0.9013229518121317,6.339979724912577e-36,96
S6,0.9734602106857836,5.30356578740346e-62,96
BD6,0.5738209749484937,9.871705759551256e-10,96
BD1,-0.0030734474140291486,0.9762910752253039,96
WS4,-0.16378909829495,0.11080947229509067,96
NN3,0.9846512795348531,4.543041965071646e-73,96
GL15,0.9336385531193868,1.0791021850237504e-43,96
TR1,0.9146835700913319,9.314648483692641e-39,96
EX9,0.9379190619227477,5.1910205249808095e-45,96
EX17,0.132943095828062,0.1966177367660055,96
BH10,0.9235590170025635,6.565587525808794e-41,96
PR25,0.957120959406553,2.2614605913849445e-52,96
HX3,0.4933950603616058,3.2629520429192495e-07,96
S7,0.907094337438367,4.276365171254945e-37,96
B63,0.9681963703066764,2.3204727921162545e-58,96
CV8,-0.16294000192013253,0.11269704564392756,96
BR4,0.9608193592545127,3.549215195077261e-54,96
SE5,0.8801090664802638,3.6135899807574966e-32,96
RH11,0.8526363624816263,3.035698174090943e-28,96
CT17,0.7095875403541169,8.496063020027039e-14,82
MK11,0.7426395062560782,4.699600117131033e-18,96
OX2,0.7781342415842957,1.0835355630532006e-20,96
SN1,0.9645473293655359,3.518826041721114e-56,96
SN25,0.46626241318846584,1.6863133405205972e-06,96
DT3,0.6678672211254005,1.064929746205227e-13,96
PL11,-0.08037116321503832,0.4363224722106471,96
TR26,0.9540501597815925,5.439153097206936e-51,96
WN2,0.892307275004437,3.1183397491073404e-34,96
L34,0.9048085766413047,1.2699261980028878e-36,96
LA11,0.9258525736606902,1.6547311720358633e-41,96
YO61,0.9032109290277119,2.6738601385431736e-36,96
YO18,0.8952043116898497,9.271690535641048e-35,96
WF3,0.8738524571226323,3.39828895852219e-31,96
NG13,-0.28930608591336826,0.004251375598577693,96
CV34,0.9262183340355252,1.3228115894445324e-41,96
B4,-0.5241850006998234,4.2254377279279104e-08,96
WS10,0.9410835100971372,4.777730878729768e-46,96
IP15,0.8283637656868881,2.1752994330755854e-25,96
CM12,0.876814814693272,1.1940390737527705e-31,96
W13,0.5579478901661188,3.5105019351211553e-09,96
WC2H,-0.04226514126719915,0.6826348891856611,96
CR4,0.9252055957243587,2.45187070973774e-41,96
GU26,0.7854049460437195,2.7171488701366312e-21,96
CT21,0.9530311046875831,1.4896186206193218e-50,96
OX14,0.8979279009470555,2.8686448283638746e-35,96
NE27,0.8649380073179702,6.792205169257184e-30,96
L9,0.9678607403201251,3.771587154219778e-58,96
CH62,0.9863910281901137,1.655309458752727e-75,96
DN18,0.8850891237420012,5.540691755966269e-33,96
DE3,0.9511674846553488,8.885058325368932e-50,96
LE19,0.8926631089941889,2.691764266982823e-34,96
WV4,0.8724560913749752,5.513449869037861e-31,96
LU5,0.0206818429696446,0.8414753076781374,96
SW13,0.9115666109451858,4.6750389074328466e-38,96
SM2,0.5998853665445815,1.055081529220769e-10,96
BN1,0.8575691806836678,6.904633442532468e-29,96
TN2,0.9776210259989562,1.927763465563986e-65,96
SO16,0.7494913049775361,1.575862381636525e-18,96
GL50,0.9731480351958164,9.123661900073191e-62,96
BS5,0.8544347153934686,1.7805123244571656e-28,96
TR11,0.9275794829650561,5.691320750246975e-42,96
EX1,0.9650127679544365,1.9110758097924868e-56,96
NE38,0.028962308335398958,0.7793908091278052,96
TQ4,0.9059554860411209,7.380810103373711e-37,96
CH49,0.266323018266349,0.00872131707878155,96
BD12,0.9368929418535452,1.095293049225699e-44,96
HD3,0.6707951528801314,7.595677981083243e-14,96
DN12,0.924214317877781,4.448236601365379e-41,96
CV35,0.9354377064628239,3.0916869135864237e-44,96
CB6,0.7314965554206058,2.585959262204705e-17,96
MK17,0.8029735754400996,7.606971449403655e-23,96
IP1,0.13913155543794864,0.1763966024618911,96
KT5,0.513446238958405,8.820251451094737e-08,96
SE9,0.6608495126003019,2.357393013382362e-13,96
KT10,0.7275847476594448,4.61242757088134e-17,96
RH19,0.9573238561270326,1.8180267819693574e-52,96
TN8,0.9072095745904054,4.045018003683941e-37,96
MK18,0.9592170321506042,2.250592369626941e-53,96
HP9,0.8266253396729353,3.347261420714364e-25,96
TR7,0.886754636991781,2.902564765847003e-33,96
CW10,0.7651710927857943,1.1262077726402579e-19,96
DL4,0.8920662276982837,3.4440858672483624e-34,96
BB7,0.9304385573096584,9.16197176560505e-43,96
BB8,0.0306910748383156,0.7665881505318635,96
WN8,0.9621334925173315,7.35973394342231e-55,96
L30,0.9641232950423086,6.09350461076257e-56,96
DN17,0.4343709106809894,9.78956370409129e-06,96
OL14,0.9275714277681427,5.720074531338612e-42,96
S44,0.948934121210842,6.9040035249478e-49,96
PE8,0.9539125187647255,6.240310313725382e-51,96
E1,-0.0235016430868634,0.8202036022345802,96
CT18,0.8957753997663526,7.269417513645817e-35,96
TN39,0.9617056778783662,1.2357177915614552e-54,96
GU9,0.9565644989330752,4.092803677778807e-52,96
L38,0.6117021600968733,3.57726754495518e-11,96
YO7,0.9652695590023368,1.3597707829806848e-56,96
DN16,0.9648869356142156,2.2558284748569686e-56,96
LS7,0.8548658404079448,1.5650666789410036e-28,96
B45,0.9310905002466874,5.975559330283824e-43,96
B67,0.5018213699938471,1.9023081656106335e-07,96
WS2,0.880411855321156,3.2319485405943873e-32,96
SK23,0.9437571233167952,5.730004173647977e-47,96
IP28,0.9517278806300434,5.232072599055461e-50,96
NN14,0.9199548281328246,5.26097254449894e-40,96
SG14,0.9155647511549891,5.837578893662364e-39,96
EN10,0.37726545174646736,0.00015124005712098489,96
LU2,0.9381142631289683,4.497159773532582e-45,96
NW2,0.07981795432905525,0.43949690646716455,96
IG8,0.8074028623979191,2.9165701406488e-23,96
SE23,0.9205793683263229,3.694301533945137e-40,96
TW11,0.9109222504552882,6.47727735402868e-38,96
SL2,0.9388528854261983,2.6019321669552027e-45,96
RG41,0.15005037255091977,0.14450899101356637,96
M22,0.9747316661002788,5.433498510773364e-63,96
L36,0.9700724704086926,1.3903632951940236e-59,96
NE15,0.9411006661292614,4.714652847326644e-46,96
BD3,0.9058390249735274,7.801404111062804e-37,96
DE22,0.9522130020611885,3.291238638262726e-50,96
NR12,0.8625049174005338,1.4824892614427184e-29,96
OX4,0.948689601260728,8.59319152283882e-49,96
TW10,0.7425951047974713,4.7324618024385925e-18,96
DA12,0.9096224151858966,1.2411044772515338e-37,96
ME15,0.9589454551269558,3.055349976674539e-53,96
BN24,0.9150566196360653,7.647562310824627e-39,96
BN6,0.9151484739729583,7.284085578346723e-39,96
SL4,0.934194730418177,7.360158473542966e-44,96
GU32,0.34000861423127404,0.0007006591846620712,96
SK6,0.9609935092909578,2.890276867454525e-54,96
DN38,0.8252036711289426,4.7447817929384365e-25,96
WF13,0.5366550121026096,1.740086439257314e-08,96
WF5,0.948703514239681,8.487084290318381e-49,96
DY1,0.7929095620583284,6.153624019919004e-22,96
B66,0.9318076999549679,3.715993683079308e-43,96
N14,0.920616403388273,3.617331603334437e-40,96
UB5,0.18618942523418283,0.06932491321026238,96
HA5,0.9536890083488436,7.79332143964462e-51,96
W1T,0.3560201583725423,0.00037090306852048487,96
EX14,0.9497938046431712,3.1707654497379214e-49,96
TQ1,0.9749862655288385,3.39539839247503e-63,96
M14,0.9345402018129917,5.793398216898826e-44,96
M34,0.9569611326893634,2.683701949043647e-52,96
FY1,0.9602007596310363,7.306643137118316e-54,96
NE37,0.8718940020701885,6.688447633860752e-31,96
S70,0.9330538966884115,1.6076813215087686e-43,96
S41,0.956245718708235,5.729216330877244e-52,96
WC1E,0.42399652385571734,1.6714663903349132e-05,96
BS1,-0.6890246641330285,8.47473126982569e-15,96
BA4,0.9289117873107289,2.453007306343109e-42,96
SN13,0.7755873079365089,1.7375873002842972e-20,96
PL12,0.9482751611960165,1.2422381299304865e-48,96
PO19,0.9568396314890681,3.05536747118716e-52,96
KT24,0.787932445183576,1.6588289728682014e-21,96
NE6,0.9626288659793815,4.008708185413123e-55,96
NE13,0.8240021977884159,6.356400518746745e-25,96
FY6,0.9560796949233711,6.81933180694384e-52,96
CH47,0.8312225781160507,1.0595229064727667e-25,96
HD9,0.8137355678636344,7.088304190717764e-24,96
S1,-0.40626686287030656,4.007661577343058e-05,96
DN31,0.797369662351169,2.4721500258427667e-22,96
DE5,0.9534025635945396,1.0344761479646625e-50,96
RG6,0.9170789942922809,2.5839144240547717e-39,96
BA6,0.9205282295365353,3.803218570887537e-40,96
EX22,0.6959665484874271,3.522551912367429e-15,96
L15,0.3428426088043359,0.000627579206423888,96
B20,0.9018367043247563,5.021245677439778e-36,96
SS15,0.9361318265076153,1.89043081650647e-44,96
DY7,0.6031219614597269,7.880223003786941e-11,96
RM12,0.9426670376416477,1.3772950270048848e-46,96
TN16,0.8532534792571177,2.5298388687114208e-28,96
GL8,0.7263884465023055,5.49438802771133e-17,96
CT3,0.6149583213119076,2.6343340350629033e-11,96
BN44,0.6180575025813867,1.9623367021670227e-11,96
